<Amadeo>21:12:40,17	-0,250	-0,602	-0,561	-0,639	-0,751	0,141	0,121	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,18	-0,250	-0,602	-0,561	-0,639	-0,751	0,138	0,118	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,19	-0,250	-0,602	-0,561	-0,639	-0,751	0,135	0,116	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,20	-0,250	-0,602	-0,561	-0,639	-0,751	0,133	0,114	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,21	-0,250	-0,602	-0,561	-0,639	-0,751	0,130	0,111	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,22	-0,250	-0,602	-0,561	-0,639	-0,751	0,127	0,109	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,23	-0,250	-0,602	-0,561	-0,639	-0,751	0,125	0,107	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,24	-0,250	-0,602	-0,561	-0,639	-0,751	0,122	0,105	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,25	-0,250	-0,602	-0,561	-0,639	-0,751	0,120	0,103	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,26	-0,250	-0,602	-0,561	-0,639	-0,751	0,118	0,101	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,28	-0,250	-0,602	-0,561	-0,639	-0,751	0,115	0,099	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,29	-0,250	-0,602	-0,561	-0,639	-0,751	0,113	0,097	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,30	-0,250	-0,602	-0,561	-0,639	-0,751	0,111	0,095	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,31	-0,250	-0,602	-0,561	-0,639	-0,751	0,108	0,093	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,32	-0,250	-0,602	-0,561	-0,639	-0,751	0,106	0,091	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,33	-0,250	-0,602	-0,561	-0,639	-0,751	0,104	0,089	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,34	-0,250	-0,602	-0,561	-0,639	-0,751	0,102	0,087	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,35	-0,250	-0,602	-0,561	-0,639	-0,751	0,100	0,086	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,36	-0,250	-0,602	-0,561	-0,639	-0,751	0,098	0,084	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,37	-0,250	-0,602	-0,561	-0,639	-0,751	0,096	0,082	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,38	-0,250	-0,602	-0,561	-0,639	-0,751	0,094	0,081	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,40	-0,250	-0,602	-0,561	-0,639	-0,751	0,092	0,079	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:40,41	-0,250	-0,602	-0,561	-0,639	-0,751	0,090	0,077	0,000	0,000	0,000</Amadeo>

